"img";"title";"attributes";"sub_title"
"https://berserk.ru/image/cards/card-87681.jpg";"Хродгар";"<p> Стихия: Горы </p><p>Здоровье: 25</p><br>Броня 1.<br/>2<img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/91510_symbols title=Монета width=15><img align=absmiddle border=0 height=15 src=http://berserk.ru/dic_images/50332_symbols title=Поворот width=15>: Выбранное ваше существо получает Броню 1. </img></img>";"Они уничтожили мою семью, моих друзей и мой род. Но что гораздо хуже - они забрали мое золото!."
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-9_cards175_optimized.png";"Азнагул";"<p> Стихия: Степи </p><p>Здоровье: 26</p><br>Ваши карты стоят на 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;> меньше за каждые 3 <strong>помещённых </strong>противнику <strong>Чёрные метки</strong>. <br/> 4<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;> <img alt= src=http://hobbygames.ru/image/data/Берсерк/tappf.png style=width: 13px; height: 13px;/>: <strong>Поместите </strong>в колоду противника <strong>Чёрную Метку</strong></img></img>";""
"https://berserk.ru/image/data/Берсерк/BH10_CARDS75.png";"Овражка";"<p> Стихия: Леса </p><p>Стоимость: 1</p><p>Здоровье: 2</p><p>Простой удар: 1</p><br>Когда с вашего персонажа снимаются раны, получите 1<img alt= src=http://hobbygames.ru/image/data/Берсерк/goldpf1.png style=width: 13px; height: 13px;> до конца хода. (Один раз за ход). </img>";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-7_cards-PRINT4-copy.png";"Все на одного";"<p> Стихия: Степи </p><p>Стоимость: 4</p><br>Выберите существо противника. До конца хода противника оно не наносит ран, а существа имеют<strong> направленный удар </strong>по этому существу.";""
"https://berserk.ru/image/cards/card-95144.jpg";"Время трапезы";"<p> Стихия: Тьма </p><p>Стоимость: 3</p><br><strong>Жажда 4</strong>(вместо вашей карты можете ранить выбранного болотного героя). Возьмите 3 карты.";"У вампиров странные представления о гурманстве."
"https://berserk.ru/image/cards/card-95708.jpg";"Кос-заг";"<p> Стихия: Степи </p><p>Здоровье: 29</p><br>В вашей колоде могут быть только степные карты.<br/>Каждый ваш<strong>орк </strong>имеет<strong>Рывок. Гнев </strong>также работает на героя противника.";"Орки - вперед!"
"https://berserk.ru/image/data/Берсерк/BerserkHer/dark9-copy.png";"Драуг";"<p> Стихия: Тьма </p><p>Стоимость: 4</p><p>Здоровье: 1</p><p>Простой удар: 0</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span +1= 1:2,2:\u0423\u043d\u0438\u043a\u0430\u043b\u044c\u043d\u043e\u0441\u0442\u044c.= 2:13119,3:{1:0},4:{1:2,2:13421772},5:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,15:arial,16:11}= \n\u041a\u043e\u0433\u0434\u0430= \n\u041d\u0435= \n\u043f\u043e\u043b\u0443\u0447\u0430\u0435\u0442= \u0432= \u0432\u0445\u043e\u0434\u0438\u0442= \u0438\u0433\u0440\u0443,= \u043a= \u043f\u043e\u043b\u0443\u0447\u0430\u0435\u0442= \u0440\u0430\u043d.= \u0441\u043b\u0435\u0434\u0443\u044e\u0449\u0435\u043c\u0443= \u0441\u0443\u0449\u0435\u0441\u0442\u0432\u043e= \u0443\u0434\u0430\u0440\u0443.}= data-sheets-userformat={ data-sheets-value={ style=font-size:110%;font-family:Arial;><strong>Уникальность</strong>.<br/> Не получает ран.<br/> Когда существо входит в игру, <strong>Драуг</strong><br/> получает +1 к следующему удару.</span>";""
"https://berserk.ru/image/data/Берсерк/multi8copy.png";"Разбудить тролля";"<p> Стихия: Степи Болота </p><p>Стоимость: 3</p><br>Закройте существо противника. Откройте ваше существо, оно может снова атаковать.";"Не буди троллихо, пока оно тихо."
"https://berserk.ru/image/data/Берсерк/BerserkHer/stepi13-copy.png";"Лучница Аккении";"<p> Стихия: Степи </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 1</p><br><style type=text/css><!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--></style><span 1:2,2:\u041e\u0440\u0434\u0430.= 2:15167,3:{1:0},4:{1:2,2:13434624},5:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},6:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},7:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},8:{1:[{1:2,2:0,5:{1:2,2:0}},{1:0,2:0,3:3},{1:1,2:0,4:1}]},11:4,12:0,14:{1:2,2:3355443},15:arial,16:10}= 2,= \n\u041d\u0430\u0439\u043c:= \u0412\u044b\u0441\u0442\u0440\u0435\u043b= \u0432\u0430\u0441\n\u0432= \u0435\u0441\u043b\u0438= \u043a\u0430\u0440\u0442,= \u043c\u0435\u043d\u044c\u0448\u0435= \u043d\u0430= \u043f\u0440\u043e\u0442\u0438\u0432\u043d\u0438\u043a\u0430.}= \u0440\u0443\u043a\u0435= \u0443= \u0447\u0435\u043c= data-sheets-userformat={ data-sheets-value={ style=font-size:100%;font-family:Arial;color:#333333;><strong>Орда </strong><em>(может быть до 5 копий этой карты в колоде).</em><br/><strong>Найм: Выстрел</strong> на 2, если у вас<br/> в руке меньше карт, чем у противника.</span>";"Едва ли половина новобранцев сумеет удержать лук в руках."
"https://berserk.ru/image/data/Берсерк/lesa-524-copy.png";"Небесная стража";"<p> Стихия: Леса </p><p>Стоимость: 4</p><p>Здоровье: 6</p><p>Простой удар: 4</p><br><strong>Найм: </strong>Противник<strong> раскрывает</strong>свое существо по своему выбору;<br/><strong>Небесная стража</strong><strong>сражается</strong>с этим существом.<br/>(<em>Сразиться заставляет эту карту провести сражение с целью, как если бы обе были открыты, не закрываясь.</em>)";""
"https://berserk.ru/image/data/Берсерк/Berserk_Heroes_set-8_cards201-copy.png";"Техник искажений";"<p> Стихия: Степи Тьма </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 3</p><br>Если противник должен совершить выбор для вашей карты (кроме назначения защитника), вы выбираете вместо него.";"Все, что ты видишь - лишь иллюзия."
"https://berserk.ru/image/cards/card-87521.jpg";"Орк-арбалетчик";"<p> Стихия: Степи </p><p>Стоимость: 5</p><p>Здоровье: 3</p><p>Простой удар: 5</p><br>Гнев.<br/>Найм: До 5 выстрелов на 1, только по разным вартам.";"Только глупцы думают, что орки владеют лишь дубиной!"
"https://berserk.ru/image/data/Берсерк/11 сет/BH11_57 копия.png";"Уставший гном";"<p> Стихия: Горы </p><p>Стоимость: 2</p><p>Здоровье: 2</p><p>Простой удар: 2</p><br><div><strong>Найм</strong>: <strong>Уставший гном</strong><strong>добывает</strong> 2 верхние карты колоды противника. </div><div> </div>";"	Перекинуться парой слов со своими заклятыми друзьями – то, что нужно после боя."
